player_id,code,team_id,first_name,second_name,player_name,web_name,fbref_name,understat_name,fbref_player_id,understat_player_id,position,position_code,nationality,date_of_birth,status,chance_of_playing_next_round,chance_of_playing_this_round,photo,news,news_added,understat_id
406,578153,15,Abdukodir,Khusanov,Abdukodir Khusanov,Kuol,,,,,DEF,2,,,a,100,100,578153.jpg,,2026-02-08 22:00:09.344782,11763
841,687076,9,Lamin,Sillah,Lamin Sillah,Warrington,,,,,FWD,4,,,a,,,687076.jpg,,,
407,465351,15,Matheus,Nunes,Matheus Nunes,Lascelles,,,,,DEF,2,,,a,100,100,465351.jpg,,2026-01-20 00:30:08.597207,11000
408,171314,15,Rúben,dos Santos Gato Alves Dias,Rúben dos Santos Gato Alves Dias,Lewis,,,,,DEF,2,,,u,100,100,171314.jpg,Loaned to  Sao Paulo,2026-03-27 11:30:11.791091,8961
409,97299,15,John,Stones,John Stones,Livramento,,,,,DEF,2,,,a,100,100,97299.jpg,,2026-03-30 10:00:11.073963,586
410,477064,15,Rico,Lewis,Rico Lewis,Longstaff,,,,,DEF,2,,,a,100,100,477064.jpg,,2026-03-11 00:00:09.34079,10847
411,472769,15,Nico,O'Reilly,Nico O'Reilly,Miley,,,,,DEF,2,,,a,100,100,472769.jpg,,2026-04-12 21:30:08.337535,11592
835,568159,14,Archie,Whitehall,Archie Whitehall,Mee,,,,,MID,3,,,a,,,568159.jpg,,,
809,685628,16,Jerome,Abbey,Jerome Abbey,Ribeiro,,,,,MID,3,,,a,,,685628.jpg,,,14394
836,590040,20,Jimmy,Sinclair,Jimmy Sinclair,Chiwome,,,,,MID,3,,,i,,,590040.jpg,Ankle injury - Expected back 01 Jun,,
412,616222,15,Vitor,de Oliveira Nunes dos Reis,Vitor de Oliveira Nunes dos Reis,Odysseas,,,,,DEF,2,,,a,0,0,616222.jpg,,2025-08-11 01:23:23.836966,
413,438234,15,Omar,Marmoush,Omar Marmoush,Pope,,,,,MID,3,,,a,100,100,438234.jpg,,2025-12-13 14:30:11.571466,8393
638,441271,1,Ki-Jana,Hoever,Ki-Jana Hoever,Oulad M'hand,,,,,DEF,2,,,a,0,0,441271.jpg,,2026-01-15 12:48:19.136376,8351
801,614574,1,Alex,Tóth,Alex Tóth,Clarke,,,,,MID,3,,,a,,,614574.jpg,,,14374
640,641221,2,Pedro,Cardoso de Lima,Pedro Cardoso de Lima,Swinkels,,,,,DEF,2,,,u,100,100,641221.jpg,Loaned to Bristol Rovers,2025-09-02 13:11:07.466362,13156
90,503139,4,Alex,Scott,Alex Scott,Dasilva,,,,,MID,3,,,i,100,100,503139.jpg,Knee injury - Expected back 01 Jun,2025-12-29 19:30:08.900947,12149
696,465680,6,Arnaud,Kalimuendo,Arnaud Kalimuendo,George,,,,,FWD,4,,,a,0,0,465680.jpg,,2026-01-08 10:36:01.900811,8056
646,448089,7,João Victor,Gomes da Silva,João Victor Gomes da Silva,Agbinone,,,,,MID,3,,,u,100,100,448089.jpg,Loaned to Gillingham,2026-01-05 19:30:09.679999,11384
627,101982,8,Sam,Johnstone,Sam Johnstone,Dixon,,,,,GK,1,,,a,0,0,101982.jpg,,2026-04-09 16:30:11.14373,978
821,570929,8,Jack,Whittaker,Jack Whittaker,Umeh-Chibueze,,,,,MID,3,,,a,,,570929.jpg,,,
775,604211,8,Tymur,Tutierov,Tymur Tutierov,Coby Ebere,,,,,MID,3,,,a,0,0,604211.jpg,,2026-01-16 15:18:30.390103,
248,611134,9,Kendry,Páez Andrade,Kendry Páez Andrade,Leno,,,,,MID,3,,,a,0,0,611134.jpg,,2025-08-11 01:09:37.664358,
249,475168,9,João Pedro,Junqueira de Jesus,João Pedro Junqueira de Jesus,Lukić,,,,,FWD,4,,,a,100,75,475168.jpg,,2026-05-20 12:00:09.034899,8272
250,463034,9,Liam,Delap,Liam Delap,Mbabu,,,,,FWD,4,,,u,100,100,463034.jpg,Transferred to FC Midtjylland,2026-01-15 00:00:09.689137,8868
251,517052,9,Nicolas,Jackson,Nicolas Jackson,Muniz,,,,,FWD,4,,,i,0,0,517052.jpg,Achilles injury - Expected back 01 Jun,2025-09-02 11:35:16.339917,
414,209244,15,Phil,Foden,Phil Foden,Ruddy,,,,,MID,3,,,a,100,100,209244.jpg,,2025-08-10 23:00:06.53851,6055
415,510281,15,Sávio,Moreira de Oliveira,Sávio Moreira de Oliveira,Schär,,,,,MID,3,,,a,100,100,510281.jpg,,2026-01-02 00:30:11.916072,11735
416,165809,15,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva,Targett,,,,,MID,3,,,d,100,100,165809.jpg,Hamstring injury - 50% chance of playing,2026-02-05 02:00:09.786263,3635
417,466052,15,Rayan,Cherki,Rayan Cherki,Tonali,,,,,MID,3,,,a,100,100,466052.jpg,,2026-02-02 00:30:10.807603,8094
418,248875,15,Jérémy,Doku,Jérémy Doku,Trippier,,,,,MID,3,,,a,100,100,248875.jpg,,2026-01-29 00:00:09.498877,8981
419,114283,15,Jack,Grealish,Jack Grealish,White,,,,,MID,3,,,u,0,0,114283.jpg,Loaned to MK Dons,2026-01-21 15:00:08.892371,675
420,59859,15,İlkay,Gündoğan,İlkay Gündoğan,Willock,,,,,MID,3,,,a,0,0,59859.jpg,,2025-09-05 08:55:41.702765,
421,220566,15,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo 'Rodri' Hernandez Cascante,Wilson,,,,,MID,3,,,a,100,100,220566.jpg,,2026-04-24 17:30:09.57404,2496
574,487053,15,Destiny,Udogie,Destiny Udogie,Pivas,,,,,DEF,2,,,u,100,100,487053.jpg,Loaned to Willem II,2026-04-24 14:30:09.164014,8831
789,518335,15,Max,Merrick,Max Merrick,Neave,,,,,GK,1,,,a,,,518335.jpg,,,
26,481655,16,Martín,Zubimendi Ibáñez,Martín Zubimendi Ibáñez,Alex Moreno,,,,,MID,3,,,a,100,100,481655.jpg,,2026-03-30 10:00:10.681664,7526
422,91651,16,Mateo,Kovačić,Mateo Kovačić,Aina,,,,,MID,3,,,a,100,100,91651.jpg,,2025-11-03 09:30:08.601064,2254
423,465694,16,Nico,González Iglesias,Nico González Iglesias,Anderson,,,,,MID,3,,,a,100,100,465694.jpg,,2026-01-16 16:30:09.63651,9802
424,477555,16,Oscar,Bobb,Oscar Bobb,Awoniyi,,,,,MID,3,,,i,100,100,477555.jpg,Abdominal injury - Expected back 01 Jun,2025-12-18 01:30:09.837246,11903
425,575204,16,Claudio,Echeverri,Claudio Echeverri,Boly,,,,,MID,3,,,a,0,0,575204.jpg,,2025-08-21 14:03:07.217793,
426,432714,16,James,McAtee,James McAtee,Bowler,,,,,MID,3,,,u,,,432714.jpg,Loaned to  Preston North End,,10126
427,433036,16,Tijjani,Reijnders,Tijjani Reijnders,C.Miguel,,,,,MID,3,,,a,,,433036.jpg,,,11965
822,571087,17,Jaydon,Jones,Jaydon Jones,Blacker,,,,,MID,3,,,a,,,571087.jpg,,,
428,566164,16,Sverre,Nypan,Sverre Nypan,Da Silva Moreira,,,,,MID,3,,,a,100,100,566164.jpg,,2025-08-19 13:38:08.307876,
429,155405,16,Kalvin,Phillips,Kalvin Phillips,Danilo,,,,,MID,3,,,a,0,0,155405.jpg,,2026-02-02 23:15:40.975573,
430,223094,16,Erling,Haaland,Erling Haaland,Dennis,,,,,FWD,4,,,u,100,100,223094.jpg,Loaned to Blackburn Rovers,2026-02-28 22:00:08.277592,8260
431,451302,16,Altay,Bayındır,Altay Bayındır,Dominguez,,,,,GK,1,,,a,,,451302.jpg,,,12054
432,202641,16,André,Onana,André Onana,Elanga,,,,,GK,1,,,a,0,0,202641.jpg,,2025-09-12 15:53:11.993916,13022
433,588555,16,Elyh,Harrison,Elyh Harrison,Gibbs-White,,,,,GK,1,,,a,0,0,588555.jpg,,2025-07-23 18:48:43.383466,
434,21205,16,Tom,Heaton,Tom Heaton,Hudson-Odoi,,,,,GK,1,,,a,,,21205.jpg,,,
436,209365,16,Matthijs,de Ligt,Matthijs de Ligt,Murillo,,,,,DEF,2,,,a,0,0,209365.jpg,,2025-12-05 00:30:07.892711,7902
790,611917,1,Lucá,Williams-Barnett,Lucá Williams-Barnett,Gower,,,,,MID,3,,,a,,,611917.jpg,,,
818,613232,2,James,Wilson,James Wilson,Gauci,,,,,FWD,4,,,a,,,613232.jpg,,,
33,72147,2,Marco,Bizot,Marco Bizot,Dendoncker,,,,,GK,1,,,u,100,100,72147.jpg,On loan to Anderlecht for the rest of the season,2026-02-15 00:30:06.693638,9614
72,221466,3,Marcos,Senesi Barón,Marcos Senesi Barón,Mepham,,,,,DEF,2,,,u,100,100,221466.jpg,On loan to Sunderland for the season,2025-12-06 22:00:07.547408,10864
77,463981,3,James,Hill,James Hill,Scott,,,,,DEF,2,,,a,,,463981.jpg,,,10747
80,575901,3,Julio,Soler Barreto,Julio Soler Barreto,Sinisterra,,,,,DEF,2,,,i,100,100,575901.jpg,Hamstring injury - Expected back 01 Jun,2026-01-22 01:30:06.830891,13474
81,222683,3,Justin,Kluivert,Justin Kluivert,Smith,,,,,MID,3,,,a,100,100,222683.jpg,,2026-01-06 12:00:09.64656,6963
84,201658,3,Marcus,Tavernier,Marcus Tavernier,Travers,,,,,MID,3,,,u,100,100,201658.jpg,Loaned to Middlesbrough,2026-01-20 00:30:08.247682,10741
86,111317,4,David,Brooks,David Brooks,Ajer,,,,,MID,3,,,a,100,100,111317.jpg,,2026-01-15 19:30:09.403523,6820
88,155408,4,Lewis,Cook,Lewis Cook,Collins,,,,,MID,3,,,a,100,100,155408.jpg,,2026-02-23 13:30:09.159271,1789
96,606775,4,Ben,Winterburn,Ben Winterburn,Ji-soo,,,,,MID,3,,,a,0,0,606775.jpg,,2025-09-02 12:54:34.5994,13242
97,444102,4,Francisco Evanilson,de Lima Barbosa,Francisco Evanilson de Lima Barbosa,Konak,,,,,FWD,4,,,a,100,100,444102.jpg,,2026-02-28 22:00:07.795563,12963
98,168636,4,Enes,Ünal,Enes Ünal,Lewis-Potter,,,,,FWD,4,,,a,100,100,168636.jpg,,2026-01-11 18:30:10.266239,6219
100,560262,4,Junior,Kroupi,Junior Kroupi,Mee,,,,,FWD,4,,,a,100,100,560262.jpg,,2026-03-27 12:00:09.305198,11504
252,499309,9,Marc,Guiu Paz,Marc Guiu Paz,Raúl,,,,,FWD,4,,,a,100,100,499309.jpg,,2025-09-24 11:30:08.351112,11633
253,172649,9,Dean,Henderson,Dean Henderson,Ream,,,,,GK,1,,,u,,,172649.jpg,Permanent transfer to Charlotte FC,,7702
254,121709,9,Walter,Benítez,Walter Benítez,Reed,,,,,GK,1,,,i,100,100,121709.jpg,Calf injury - Expected back 01 Jun,2025-09-19 14:49:12.216385,5652
255,169593,9,Remi,Matthews,Remi Matthews,Robinson,,,,,GK,1,,,a,,,169593.jpg,,,
256,247348,9,Daniel,Muñoz Mejía,Daniel Muñoz Mejía,Stansfield,,,,,DEF,2,,,u,100,100,247348.jpg,Transferred to Birmingham City,2026-03-06 05:30:07.970827,12408
257,437499,9,Maxence,Lacroix,Maxence Lacroix,Tete,,,,,DEF,2,,,a,100,100,437499.jpg,,2026-04-17 15:00:07.583431,8853
590,436234,15,Bryan,Gil Salvatierra,Bryan Gil Salvatierra,Osula,,,,,MID,3,,,a,0,0,436234.jpg,,2025-09-22 09:26:56.310666,
811,536134,3,Rio,Kyerematen,Rio Kyerematen,Sadi,,,,,MID,3,,,a,,,536134.jpg,,,
437,221820,16,Lisandro,Martínez,Lisandro Martínez,N.Williams,,,,,DEF,2,,,a,100,100,221820.jpg,,2026-02-24 10:30:07.882997,10802
438,230001,16,Noussair,Mazraoui,Noussair Mazraoui,O.Richards,,,,,DEF,2,,,u,100,100,230001.jpg,Loaned to Rio Ave,2026-03-18 16:00:08.380823,10696
439,661712,16,Diego,León Blanco,Diego León Blanco,O'Brien,,,,,DEF,2,,,u,,,661712.jpg,On loan to Los Angeles Football Club for the rest of the season,,
440,216051,16,Diogo,Dalot Teixeira,Diogo Dalot Teixeira,Omobamidele,,,,,DEF,2,,,u,100,100,216051.jpg,Loaned to Strasbourg,2025-12-05 17:00:09.775964,7281
441,596777,16,Patrick,Dorgu,Patrick Dorgu,Panzo,,,,,DEF,2,,,u,100,100,596777.jpg,On a season long loan to Rio Ave,2026-01-26 04:00:08.08215,11944
442,95658,16,Harry,Maguire,Harry Maguire,Sangaré,,,,,DEF,2,,,a,100,100,95658.jpg,,2026-04-16 13:00:09.76135,1687
443,106760,16,Luke,Shaw,Luke Shaw,Sels,,,,,DEF,2,,,a,100,100,106760.jpg,,2026-04-28 00:00:08.111534,1006
444,550864,16,Leny,Yoro,Leny Yoro,Toffolo,,,,,DEF,2,,,a,100,100,550864.jpg,,2026-04-18 22:30:08.596769,10564
446,547676,16,Tyler,Fredricson,Tyler Fredricson,Ui-jo,,,,,DEF,2,,,u,,,547676.jpg,Transferred to Alanyaspor,,13467
447,606745,16,Ayden,Heaven,Ayden Heaven,Wood,,,,,DEF,2,,,a,100,100,606745.jpg,,2025-10-14 13:00:06.698643,13080
448,222690,16,Tyrell,Malacia,Tyrell Malacia,Worrall,,,,,DEF,2,,,u,,,222690.jpg,Transferred to Burnley,,10803
449,141746,16,Bruno,Borges Fernandes,Bruno Borges Fernandes,Yates,,,,,MID,3,,,a,100,100,141746.jpg,,2025-12-21 21:30:09.265444,1228
573,232859,16,Djed,Spence,Djed Spence,Milenković,,,,,DEF,2,,,a,100,100,232859.jpg,,2026-03-01 22:00:07.861085,10764
14,588793,17,Maldini,Kacurri,Maldini Kacurri,Ramsdale,,,,,DEF,2,,,a,0,0,588793.jpg,,2025-09-22 21:14:30.857843,
188,247245,17,Hannes,Delcroix,Hannes Delcroix,Ugochukwu,,,,,DEF,2,,,a,0,0,247245.jpg,,2026-01-07 10:23:30.09525,
83,533463,3,Dango,Ouattara,Dango Ouattara,Tavernier,,,,,MID,3,,,a,100,100,533463.jpg,,2025-12-13 14:30:10.953675,9662
85,200785,3,Tyler,Adams,Tyler Adams,Zabarnyi,,,,,MID,3,,,a,100,100,200785.jpg,,2026-03-15 12:30:09.989744,7352
738,37096,3,Lukasz,Fabianski,Lukasz Fabianski,Iraola,,,,,GK,1,,,a,100,100,37096.jpg,,2026-01-05 18:30:10.223348,
87,158499,4,Ryan,Christie,Ryan Christie,Brierley,,,,,MID,3,,,a,0,0,158499.jpg,,2026-05-09 20:30:09.034647,10744
101,200720,4,Caoimhín,Kelleher,Caoimhín Kelleher,Nørgaard,,,,,GK,1,,,a,100,100,200720.jpg,,2025-08-09 14:00:04.798673,7904
106,432830,4,Nathan,Collins,Nathan Collins,Schade,,,,,DEF,2,,,a,,,432830.jpg,,,9733
107,249231,4,Keane,Lewis-Potter,Keane Lewis-Potter,Thiago,,,,,DEF,2,,,a,,,249231.jpg,,,10809
108,191866,4,Kristoffer,Ajer,Kristoffer Ajer,Toney,,,,,DEF,2,,,u,100,100,191866.jpg,Transferred to Al-Ahli,2026-01-26 04:00:07.526158,9677
110,607464,4,Michael,Kayode,Michael Kayode,Wissa,,,,,DEF,2,,,a,100,100,607464.jpg,,2026-02-21 19:30:08.790968,11281
752,643473,4,Airidas,Golambeckis,Airidas Golambeckis,Frank,,,,,DEF,2,,,a,,,643473.jpg,,,
651,596054,8,Tom,Edozie,Tom Edozie,Mangala,,,,,MID,3,,,i,,,596054.jpg,Knee injury - Expected back 01 Jun,,13220
272,152551,10,Jefferson,Lerma Solís,Jefferson Lerma Solís,Hirst,,,,,MID,3,,,a,100,100,152551.jpg,,2026-02-19 02:00:07.824298,2182
797,593174,11,Kaye,Furo,Kaye Furo,Jake Evans,,,,,FWD,4,,,a,100,100,593174.jpg,,2026-04-17 15:00:07.930549,14356
802,572702,11,Keiber,Lamadrid,Keiber Lamadrid,Braybrooke,,,,,MID,3,,,a,,,572702.jpg,,,
807,499604,8,Rayan Vitor,Simplício Rocha,Rayan Vitor Simplício Rocha,Wharton,,,,,MID,3,,,a,,,499604.jpg,,,14395
653,240299,16,Joe,Hodge,Joe Hodge,Morato,,,,,MID,3,,,a,0,0,240299.jpg,,2025-07-23 18:50:21.231185,
27,200641,17,Reiss,Nelson,Reiss Nelson,Archer,,,,,MID,3,,,a,100,100,200641.jpg,,2026-03-02 13:30:07.438484,6492
825,553742,8,Finlay,Herrick,Finlay Herrick,Rodney,,,,,GK,1,,,a,,,553742.jpg,,,
451,176297,17,Marcus,Rashford,Marcus Rashford,Amo-Ameyaw,,,,,MID,3,,,u,0,0,176297.jpg,Loaned to Strasbourg,2025-07-24 10:12:59.455702,
452,493250,17,Amad,Diallo,Amad Diallo,Aribo,,,,,MID,3,,,a,100,100,493250.jpg,,2025-12-13 14:30:11.64742,8127
453,493105,17,Alejandro,Garnacho Ferreyra,Alejandro Garnacho Ferreyra,Armstrong,,,,,MID,3,,,u,100,100,493105.jpg,Loaned to West Bromwich Albion,2026-05-04 21:30:09.421504,10552
454,467169,17,Antony,dos Santos,Antony dos Santos,Bazunu,,,,,MID,3,,,u,0,0,467169.jpg,Loaned to Standard Liège,2025-09-02 13:30:59.559397,
455,184341,17,Mason,Mount,Mason Mount,Bednarek,,,,,MID,3,,,d,100,100,184341.jpg,Knee injury - 25% chance of playing,2026-03-14 13:00:10.247081,7768
456,209243,17,Jadon,Sancho,Jadon Sancho,Bella-Kotchap,,,,,MID,3,,,a,100,100,209243.jpg,,2026-03-27 21:00:10.454595,6345
457,61256,17,Carlos Henrique,Casimiro,Carlos Henrique Casimiro,Bree,,,,,MID,3,,,a,100,0,61256.jpg,,2026-05-22 05:30:09.065739,2248
458,516895,17,Kobbie,Mainoo,Kobbie Mainoo,Charles,,,,,MID,3,,,u,100,100,516895.jpg,Has joined Sheffield Wednesday on a season-long loan,2026-04-13 23:30:10.001898,11174
459,232112,17,Manuel,Ugarte Ribeiro,Manuel Ugarte Ribeiro,Edozie,,,,,MID,3,,,u,100,100,232112.jpg,Loaned to Anderlecht,2026-05-09 21:30:09.638441,11766
460,490881,17,Toby,Collyer,Toby Collyer,Edwards,,,,,MID,3,,,u,0,0,490881.jpg,Season-long loan to QPR,2026-02-02 13:41:44.37702,
461,556639,17,Jayce,Fitzgerald,Jayce Fitzgerald,Harwood-Bellis,,,,,MID,3,,,i,,,556639.jpg,Ankle injury - Expected back 01 Jun,,
462,547037,17,Jack,Fletcher,Jack Fletcher,Kamaldeen,,,,,MID,3,,,a,,,547037.jpg,,,13150
463,618873,17,Sékou,Koné,Sékou Koné,Lallana,,,,,MID,3,,,a,0,0,618873.jpg,,2026-02-06 22:52:39.101311,
464,559684,17,Jack,Moorhouse,Jack Moorhouse,Larios,,,,,MID,3,,,a,0,0,559684.jpg,,2025-09-22 21:21:54.592776,
465,497894,17,Rasmus,Højlund,Rasmus Højlund,Lis,,,,,FWD,4,,,u,0,0,497894.jpg,Transferred to Göztepe,2025-09-02 13:30:59.575548,
466,458249,17,Joshua,Zirkzee,Joshua Zirkzee,Lumley,,,,,FWD,4,,,a,100,100,458249.jpg,,2026-01-22 13:30:10.394946,8044
467,596047,17,Chido,Obi,Chido Obi,Manning,,,,,FWD,4,,,a,,,596047.jpg,,,
468,575034,17,Ethan,Wheatley,Ethan Wheatley,Mara,,,,,FWD,4,,,u,0,0,575034.jpg,Transferred to Strasbourg,2026-02-02 23:17:05.663726,
469,98747,17,Nick,Pope,Nick Pope,McCarthy,,,,,GK,1,,,a,100,100,98747.jpg,,2025-11-30 11:00:09.029807,5552
3,463748,1,Karl,Hein,Karl Hein,Gabriel,,,,,GK,1,,,i,0,0,463748.jpg,Hamstring injury - Expected back 01 Jun,2025-08-26 13:44:02.357864,
4,551221,1,Tommy,Setford,Tommy Setford,Havertz,,,,,GK,1,,,a,,,551221.jpg,,,
9,440854,1,Jakub,Kiwior,Jakub Kiwior,Martinelli,,,,,DEF,2,,,a,0,0,440854.jpg,,2025-09-02 13:37:25.929594,
13,563324,1,Brayden,Clarke,Brayden Clarke,Ødegaard,,,,,DEF,2,,,a,,,563324.jpg,,,
15,499167,1,Josh,Nichols,Josh Nichols,Raya,,,,,DEF,2,,,a,,,499167.jpg,,,
21,204480,1,Declan,Rice,Declan Rice,Tierney,,,,,MID,3,,,a,100,100,204480.jpg,,2026-03-30 10:00:10.659246,5553
23,438098,1,Fábio,Ferreira Vieira,Fábio Ferreira Vieira,Trossard,,,,,MID,3,,,a,0,0,438098.jpg,,2025-09-02 13:38:06.128321,
662,500040,1,Cristhian,Mosquera,Cristhian Mosquera,Nichols,,,,,DEF,2,,,a,100,100,500040.jpg,,2025-12-04 09:00:09.512338,10024
665,201595,1,Lucas Estella,Perri,Lucas Estella Perri,Butler-Oyedeji,,,,,GK,1,,,a,100,100,201595.jpg,,2025-09-11 17:30:07.176029,12369
28,588796,2,Ismeal,Kabia,Ismeal Kabia,Bailey,,,,,MID,3,,,a,0,0,588796.jpg,,2025-09-02 13:24:41.013511,
29,437742,2,Albert,Sambi Lokonga,Albert Sambi Lokonga,Barkley,,,,,MID,3,,,a,0,0,437742.jpg,,2025-09-02 13:40:53.094922,
471,81441,17,Mark,Gillespie,Mark Gillespie,Smallbone,,,,,GK,1,,,a,,,81441.jpg,,,
472,111452,17,Odysseas,Vlachodimos,Odysseas Vlachodimos,Stephens,,,,,GK,1,,,a,0,0,111452.jpg,,2025-08-13 15:41:50.078613,
473,487838,17,Lewis,Hall,Lewis Hall,Stewart,,,,,DEF,2,,,a,100,100,487838.jpg,,2026-01-02 13:00:09.395222,10216
474,119471,17,Fabian,Schär,Fabian Schär,Sugawara,,,,,DEF,2,,,a,0,0,119471.jpg,,2026-01-09 17:30:12.168949,76
476,78916,17,Dan,Burn,Dan Burn,Walker-Peters,,,,,DEF,2,,,d,100,100,78916.jpg,Illness - 25% chance of playing,2025-12-15 01:30:08.656752,7382
477,441191,17,Tino,Livramento,Tino Livramento,Wood,,,,,DEF,2,,,a,0,0,441191.jpg,,2026-04-18 18:00:09.221277,9512
1,154561,1,David,Raya Martín,David Raya Martín,Fábio Vieira,,,,,GK,1,,,u,,,154561.jpg,Has joined Portuguese side FC Porto on loan for the 2024/25 season,,9676
16,223340,1,Bukayo,Saka,Bukayo Saka,Rice,,,,,MID,3,,,a,100,100,223340.jpg,,2026-03-30 10:00:10.614078,7322
24,128295,1,Christian,Nørgaard,Christian Nørgaard,White,,,,,MID,3,,,a,100,100,128295.jpg,,2025-08-18 08:00:05.297235,7083
167,535301,2,Carlos,Baleba,Carlos Baleba,Disasi,,,,,MID,3,,,a,100,100,535301.jpg,,2026-01-15 20:30:09.550299,10527
152,111478,3,Joël,Veltman,Joël Veltman,Arrizabalaga,,,,,DEF,2,,,a,100,100,111478.jpg,,2025-10-02 13:00:07.706508,8780
139,489639,5,Bart,Verbruggen,Bart Verbruggen,Offiah,,,,,GK,1,,,u,,,489639.jpg,Loaned to Blackpool,,11711
143,204120,5,Olivier,Boscagli,Olivier Boscagli,Undav,,,,,DEF,2,,,u,,,204120.jpg,Transferred to Stuttgart,,3645
144,550090,5,Diego,Coppola,Diego Coppola,Van Hecke,,,,,DEF,2,,,a,0,0,550090.jpg,,2026-01-30 15:58:36.007916,10169
146,83299,5,Lewis,Dunk,Lewis Dunk,Verbruggen,,,,,DEF,2,,,a,100,100,83299.jpg,,2026-03-21 19:00:09.902391,6048
148,231416,5,Ferdi,Kadıoğlu,Ferdi Kadıoğlu,Welbeck,,,,,DEF,2,,,a,,,231416.jpg,,,13066
151,469142,6,Jan Paul,van Hecke,Jan Paul van Hecke,Ângelo,,,,,DEF,2,,,u,100,100,469142.jpg,Transferred to Al-Nassr,2026-02-08 22:00:09.013159,10807
157,451340,6,Mitoma,Kaoru,Mitoma Kaoru,Caicedo,,,,,MID,3,,,a,0,0,451340.jpg,,2026-05-09 21:30:09.356823,10806
158,463067,6,Georginio,Rutter,Georginio Rutter,Casadei,,,,,MID,3,,,u,100,100,463067.jpg,Loaned to Torino,2025-11-30 22:30:09.146377,6937
162,513433,6,Brajan,Gruda,Brajan Gruda,Colwill,,,,,MID,3,,,a,0,0,513433.jpg,,2026-02-02 13:42:58.370286,11310
163,532529,6,Jack,Hinshelwood,Jack Hinshelwood,Cucurella,,,,,MID,3,,,a,100,100,532529.jpg,,2025-09-13 21:30:08.019508,11269
164,219249,6,Matt,O'Riley,Matt O'Riley,D.D.Fofana,,,,,MID,3,,,u,100,100,219249.jpg,Transferred to AEK Athens,2025-09-02 12:06:29.272628,13206
169,514254,6,Diego,Gómez Amarilla,Diego Gómez Amarilla,Gallagher,,,,,MID,3,,,u,100,100,514254.jpg,Transferred to Atletico Madrid,2026-04-20 12:00:07.818437,13364
170,15157,6,James,Milner,James Milner,Gilchrist,,,,,MID,3,,,u,100,100,15157.jpg,Has joined Sheffield United on a season-long,2026-04-11 20:30:08.760792,489
173,467779,6,Mats,Wieffer,Mats Wieffer,Kellyman,,,,,MID,3,,,i,100,100,467779.jpg,Hamstring injury - Expected back 01 Jun,2026-05-02 23:30:09.953939,12758
175,567121,6,Joe,Knight,Joe Knight,Lukaku,,,,,MID,3,,,u,0,0,567121.jpg,Permanent transfer to Napoli,2026-02-06 22:48:38.233784,13399
178,50175,6,Danny,Welbeck,Danny Welbeck,Marc Guiu,,,,,FWD,4,,,a,100,100,50175.jpg,,2025-12-19 14:00:08.695558,501
11,198869,7,Benjamin,White,Benjamin White,Nketiah,,,,,DEF,2,,,a,0,0,198869.jpg,,2026-05-11 00:00:10.901815,7298
744,556637,12,Nehemiah,Oriola,Nehemiah Oriola,Slot,,,,,MID,3,,,a,,,556637.jpg,,,14127
766,601956,14,Saheed,Olagunju,Saheed Olagunju,Dorgu,,,,,DEF,2,,,a,,,601956.jpg,,,
778,589121,14,Ethan,Sutherland,Ethan Sutherland,Moorhouse,,,,,MID,3,,,a,,,589121.jpg,,,
783,60307,14,Pascal,Groß,Pascal Groß,Graczyk,,,,,MID,3,,,a,,,60307.jpg,,,239
518,510500,17,João Pedro,Ferreira da Silva,João Pedro Ferreira da Silva,Downes,,,,,MID,3,,,a,0,0,510500.jpg,,2025-09-12 15:53:40.376767,12766
693,503301,17,Omari,Hutchinson,Omari Hutchinson,O'Brien-Whitmarsh,,,,,MID,3,,,u,,,503301.jpg,Loaned to Accrington Stanley,,10348
719,184667,17,Victor,Lindelöf,Victor Lindelöf,Kayi Sanda,,,,,DEF,2,,,a,100,100,184667.jpg,,2025-09-18 04:00:08.43312,6080
831,627888,12,Josh,Gracey,Josh Gracey,Piesold,,,,,GK,1,,,a,,,627888.jpg,,,
707,496661,3,Tyler,Dibling,Tyler Dibling,Rees-Dottin,,,,,MID,3,,,a,,,496661.jpg,,,10586
145,465730,5,Maxim,De Cuyper,Maxim De Cuyper,Veltman,,,,,DEF,2,,,a,100,100,465730.jpg,,2025-09-13 21:30:07.99838,13711
697,489888,6,Amine,Adli,Amine Adli,Acheampong,,,,,MID,3,,,a,,,489888.jpg,,,8211
313,536241,12,Martin,Sherif,Martin Sherif,Bradley,,,,,FWD,4,,,a,0,0,536241.jpg,,2026-02-06 22:49:41.878846,
829,619734,19,Jesse,Derry,Jesse Derry,Earthy,,,,,MID,3,,,a,100,100,619734.jpg,,2026-05-04 20:30:09.91291,14584
734,476887,17,Dilane,Bakwa,Dilane Bakwa,Grønbæk,,,,,MID,3,,,d,100,100,476887.jpg,Achilles injury - 25% chance of playing,2025-10-24 09:00:08.676633,8920
748,183656,17,Josh,Dasilva,Josh Dasilva,Rusk,,,,,MID,3,,,a,100,100,183656.jpg,,2025-11-20 12:00:10.592439,10405
798,502988,17,Danny,Imray,Danny Imray,Jay Robinson,,,,,DEF,2,,,a,0,0,502988.jpg,,2026-02-06 22:49:05.135509,
