player_id,fixture_id,gameweek,season,value,transfers_in,transfers_out,transfers_balance
96,63,7,2425,40,582,1329,-747
96,75,8,2425,40,317,1044,-727
96,83,9,2425,39,7184,1432,5752
96,92,10,2425,39,6413,2034,4379
96,101,11,2425,39,4373,2055,2318
96,114,12,2425,39,4186,2227,1959
96,121,13,2425,39,2287,1738,549
96,132,14,2425,39,3172,1600,1572
96,142,15,2425,39,2418,1924,494
96,154,16,2425,39,1915,1842,73
96,162,17,2425,39,935,1512,-577
96,173,18,2425,39,950,1944,-994
96,182,19,2425,39,951,1608,-657
96,198,20,2425,39,1362,2145,-783
96,202,21,2425,39,2886,1906,980
96,212,22,2425,39,802,2068,-1266
96,224,23,2425,39,1017,1918,-901
96,233,24,2425,39,720,1097,-377
96,250,25,2425,39,836,1062,-226
96,257,26,2425,39,412,922,-510
96,261,27,2425,39,202,877,-675
96,271,28,2425,39,160,978,-818
96,283,29,2425,39,152,1089,-937
96,299,30,2425,39,146,1069,-923
96,302,31,2425,39,89,727,-638
96,311,32,2425,39,89,640,-551
96,322,33,2425,39,159,708,-549
96,338,34,2425,39,82,651,-569
96,343,35,2425,39,70,433,-363
96,353,36,2425,39,114,586,-472
96,363,37,2425,39,40,411,-371
96,380,38,2425,39,124,506,-382
97,8,1,2425,45,0,0,0
97,16,2,2425,45,453,683,-230
97,22,3,2425,45,920,937,-17
97,37,4,2425,45,1474,1037,437
97,49,5,2425,45,464,588,-124
97,53,6,2425,45,631,636,-5
97,63,7,2425,45,983,623,360
97,75,8,2425,45,1309,573,736
97,83,9,2425,45,594,484,110
97,92,10,2425,45,407,643,-236
97,101,11,2425,45,241,569,-328
97,114,12,2425,45,311,477,-166
97,121,13,2425,45,140,437,-297
97,132,14,2425,45,164,414,-250
97,142,15,2425,45,155,338,-183
97,154,16,2425,45,116,351,-235
97,162,17,2425,45,90,300,-210
97,173,18,2425,45,158,348,-190
97,182,19,2425,45,115,295,-180
97,198,20,2425,45,164,290,-126
97,202,21,2425,45,179,298,-119
97,212,22,2425,45,61,207,-146
97,224,23,2425,44,162,233,-71
97,233,24,2425,44,279,186,93
97,250,25,2425,44,242,246,-4
97,257,26,2425,44,173,175,-2
97,261,27,2425,44,202,143,59
97,271,28,2425,44,163,195,-32
97,283,29,2425,44,83,167,-84
97,299,30,2425,44,121,180,-59
97,302,31,2425,44,49,106,-57
97,311,32,2425,44,39,111,-72
97,322,33,2425,44,53,95,-42
97,338,34,2425,44,27,141,-114
97,343,35,2425,44,26,51,-25
97,353,36,2425,44,59,58,1
97,363,37,2425,44,56,39,17
97,380,38,2425,44,52,74,-22
98,8,1,2425,50,0,0,0
98,16,2,2425,50,122,557,-435
98,22,3,2425,50,1340,814,526
98,37,4,2425,50,376,1097,-721
98,49,5,2425,50,412,474,-62
98,53,6,2425,50,4232,1293,2939
98,63,7,2425,50,1338,1735,-397
98,75,8,2425,50,1403,1181,222
98,83,9,2425,50,993,753,240
98,92,10,2425,50,4011,1101,2910
98,101,11,2425,50,2360,1227,1133
98,114,12,2425,50,1049,1881,-832
98,121,13,2425,50,902,1267,-365
98,132,14,2425,50,231,1767,-1536
98,142,15,2425,50,311,1243,-932
98,154,16,2425,50,189,1214,-1025
98,162,17,2425,50,317,711,-394
98,173,18,2425,50,203,818,-615
98,182,19,2425,50,160,602,-442
98,198,20,2425,50,349,548,-199
98,202,21,2425,50,1393,655,738
98,212,22,2425,50,1744,622,1122
98,224,23,2425,50,2684,957,1727
98,233,24,2425,50,782,1058,-276
98,250,25,2425,50,378,1056,-678
98,257,26,2425,50,284,592,-308
98,261,27,2425,50,516,560,-44
98,271,28,2425,50,422,619,-197
98,283,29,2425,50,322,392,-70
98,299,30,2425,50,267,581,-314
98,302,31,2425,50,52,436,-384
98,311,32,2425,50,83,418,-335
98,322,33,2425,50,170,392,-222
98,338,34,2425,50,391,228,163
98,343,35,2425,50,203,189,14
98,353,36,2425,50,514,253,261
98,363,37,2425,50,260,277,-17
98,380,38,2425,50,171,315,-144
99,8,1,2425,70,0,0,0
99,16,2,2425,70,61882,37957,23925
99,22,3,2425,70,210412,85338,125074
99,37,4,2425,71,374751,190737,184014
99,49,5,2425,71,251257,59711,191546
99,53,6,2425,73,1092772,59901,1032871
99,63,7,2425,74,598947,54832,544115
99,75,8,2425,75,454941,58784,396157
99,83,9,2425,76,639773,37794,601979
99,92,10,2425,78,667099,46471,620628
99,101,11,2425,79,347703,48589,299114
99,114,12,2425,79,148625,330878,-182253
99,121,13,2425,79,131748,158112,-26364
99,132,14,2425,78,46445,796579,-750134
99,142,15,2425,77,56424,584003,-527579
99,154,16,2425,76,121374,277471,-156097
99,162,17,2425,76,174229,80709,93520
99,173,18,2425,76,238621,210982,27639
99,182,19,2425,76,152283,205349,-53066
99,198,20,2425,77,402589,107226,295363
99,202,21,2425,78,370512,150569,219943
99,212,22,2425,78,100420,188605,-88185
99,224,23,2425,78,229893,148307,81586
99,233,24,2425,79,364587,121283,243304
99,250,25,2425,79,209926,187924,22002
99,257,26,2425,79,323852,61755,262097
99,261,27,2425,80,352393,30203,322190
99,271,28,2425,81,181469,68044,113425
99,283,29,2425,81,153718,67238,86480
99,299,30,2425,81,88146,472334,-384188
99,302,31,2425,81,54997,249471,-194474
99,311,32,2425,80,28014,340190,-312176
99,322,33,2425,79,47517,356959,-309442
99,338,34,2425,80,579516,27992,551524
99,343,35,2425,81,686841,22066,664775
99,353,36,2425,82,511288,17383,493905
99,363,37,2425,83,123789,31048,92741
99,380,38,2425,83,77786,101352,-23566
100,8,1,2425,45,0,0,0
100,16,2,2425,45,1724,9389,-7665
100,22,3,2425,45,3603,10162,-6559
100,37,4,2425,44,2535,12994,-10459
100,49,5,2425,44,1024,5520,-4496
100,53,6,2425,44,1412,5687,-4275
100,63,7,2425,43,1421,4389,-2968
100,75,8,2425,43,1038,3536,-2498
100,83,9,2425,43,915,2446,-1531
100,92,10,2425,43,809,3247,-2438
100,101,11,2425,42,981,2274,-1293
100,114,12,2425,42,1639,2260,-621
100,121,13,2425,42,1048,1723,-675
100,132,14,2425,42,894,1995,-1101
100,142,15,2425,42,699,1799,-1100
100,154,16,2425,42,1086,1711,-625
100,162,17,2425,42,1431,1412,19
100,173,18,2425,42,1324,2514,-1190
100,182,19,2425,42,1131,2187,-1056
100,198,20,2425,42,213,3796,-3583
100,202,21,2425,42,236,2952,-2716
100,212,22,2425,42,485,789,-304
100,224,23,2425,42,761,832,-71
100,233,24,2425,42,706,782,-76
100,250,25,2425,42,771,768,3
100,257,26,2425,42,857,568,289
100,261,27,2425,42,436,708,-272
100,271,28,2425,42,334,654,-320
100,283,29,2425,42,304,550,-246
100,299,30,2425,42,219,534,-315
100,302,31,2425,42,129,337,-208
100,311,32,2425,42,138,437,-299
100,322,33,2425,42,163,453,-290
100,338,34,2425,42,175,367,-192
100,343,35,2425,42,166,258,-92
100,353,36,2425,42,267,330,-63
100,363,37,2425,42,125,251,-126
100,380,38,2425,42,125,501,-376
101,8,1,2425,50,0,0,0
101,16,2,2425,50,760,1402,-642
101,22,3,2425,50,1325,1836,-511
101,37,4,2425,50,818,2036,-1218
101,49,5,2425,49,868,907,-39
101,53,6,2425,49,199,2125,-1926
101,63,7,2425,48,367,1260,-893
101,75,8,2425,48,5306,893,4413
101,83,9,2425,48,3545,973,2572
101,92,10,2425,48,3980,1796,2184
101,101,11,2425,48,5252,1801,3451
101,114,12,2425,48,5531,2650,2881
101,121,13,2425,48,506,5209,-4703
101,132,14,2425,48,1079,2256,-1177
101,142,15,2425,48,348,2960,-2612
101,154,16,2425,48,2915,1405,1510
101,162,17,2425,48,1410,1461,-51
101,173,18,2425,48,1808,1915,-107
101,182,19,2425,48,1710,1535,175
101,198,20,2425,48,2250,1862,388
101,202,21,2425,48,2381,2182,199
101,212,22,2425,48,5125,1526,3599
101,224,23,2425,48,4504,2251,2253
101,233,24,2425,48,1732,3450,-1718
101,250,25,2425,48,1202,2288,-1086
101,257,26,2425,48,761,1378,-617
101,261,27,2425,48,346,2701,-2355
101,271,28,2425,48,370,2257,-1887
101,283,29,2425,48,674,598,76
101,299,30,2425,48,3577,1439,2138
101,302,31,2425,48,914,1285,-371
101,311,32,2425,48,718,1304,-586
101,322,33,2425,48,743,1215,-472
101,338,34,2425,48,1478,557,921
101,343,35,2425,48,662,603,59
101,353,36,2425,48,2565,654,1911
101,363,37,2425,48,706,1109,-403
101,380,38,2425,48,460,1221,-761
102,8,1,2425,50,0,0,0
102,16,2,2425,50,190,683,-493
102,22,3,2425,49,458,758,-300
102,37,4,2425,49,0,1379,-1379
102,49,5,2425,49,0,356,-356
102,53,6,2425,49,0,218,-218
102,63,7,2425,49,0,134,-134
102,75,8,2425,49,0,95,-95
102,83,9,2425,49,0,41,-41
102,92,10,2425,49,0,42,-42
102,101,11,2425,49,0,26,-26
102,114,12,2425,49,0,46,-46
102,121,13,2425,49,0,13,-13
102,132,14,2425,49,0,11,-11
102,142,15,2425,49,0,24,-24
102,154,16,2425,49,0,15,-15
102,162,17,2425,49,0,12,-12
102,173,18,2425,49,0,19,-19
102,182,19,2425,49,0,12,-12
102,198,20,2425,49,0,19,-19
102,202,21,2425,49,0,6,-6
102,212,22,2425,49,0,5,-5
102,224,23,2425,49,0,8,-8
102,233,24,2425,49,0,6,-6
102,250,25,2425,49,0,8,-8
102,257,26,2425,49,0,2,-2
102,261,27,2425,49,0,3,-3
102,271,28,2425,49,0,5,-5
102,283,29,2425,49,0,2,-2
102,299,30,2425,49,0,2,-2
102,302,31,2425,49,0,3,-3
102,311,32,2425,49,0,2,-2
102,322,33,2425,49,0,1,-1
102,338,34,2425,49,0,4,-4
102,343,35,2425,49,0,1,-1
102,353,36,2425,49,0,1,-1
102,363,37,2425,49,0,2,-2
102,380,38,2425,49,0,1,-1
103,8,1,2425,45,0,0,0
103,16,2,2425,45,355,572,-217
103,22,3,2425,45,558,810,-252
103,37,4,2425,45,0,1323,-1323
103,49,5,2425,45,0,406,-406
103,53,6,2425,45,0,363,-363
103,63,7,2425,45,0,237,-237
103,75,8,2425,45,0,159,-159
103,83,9,2425,45,0,92,-92
103,92,10,2425,45,0,94,-94
103,101,11,2425,45,0,94,-94
103,114,12,2425,45,0,70,-70
103,121,13,2425,45,0,61,-61
103,132,14,2425,45,0,48,-48
103,142,15,2425,45,0,50,-50
103,154,16,2425,45,0,39,-39
103,162,17,2425,45,0,30,-30
103,173,18,2425,45,0,43,-43
103,182,19,2425,45,0,34,-34
103,198,20,2425,45,0,36,-36
103,202,21,2425,45,0,21,-21
103,212,22,2425,45,0,18,-18
103,224,23,2425,45,0,22,-22
103,233,24,2425,45,0,24,-24
103,250,25,2425,45,0,16,-16
103,257,26,2425,45,0,13,-13
103,261,27,2425,45,0,6,-6
103,271,28,2425,45,0,8,-8
103,283,29,2425,45,0,6,-6
103,299,30,2425,45,0,6,-6
103,302,31,2425,45,0,4,-4
103,311,32,2425,45,0,5,-5
103,322,33,2425,45,0,3,-3
103,338,34,2425,45,0,3,-3
103,343,35,2425,45,0,2,-2
103,353,36,2425,45,0,3,-3
103,363,37,2425,45,0,4,-4
103,380,38,2425,45,0,5,-5
104,8,1,2425,45,0,0,0
104,16,2,2425,45,1160,5084,-3924
104,22,3,2425,45,7170,4275,2895
104,37,4,2425,45,2968,7869,-4901
104,49,5,2425,45,1365,2566,-1201
104,53,6,2425,45,12909,7847,5062
104,63,7,2425,45,6565,3681,2884
104,75,8,2425,45,6321,3666,2655
104,83,9,2425,45,75696,3903,71793
104,92,10,2425,45,23097,16709,6388
104,101,11,2425,45,13750,8319,5431
104,114,12,2425,45,4044,19471,-15427
104,121,13,2425,45,12698,3612,9086
104,132,14,2425,45,2674,12946,-10272
104,142,15,2425,45,3925,12160,-8235
104,154,16,2425,45,1738,14737,-12999
104,162,17,2425,45,2045,16611,-14566
104,173,18,2425,45,59,21854,-21795
104,182,19,2425,45,42,12975,-12933
104,198,20,2425,45,35,10160,-10125
104,202,21,2425,44,52,5641,-5589
104,212,22,2425,44,106,2955,-2849
104,224,23,2425,44,26,2747,-2721
104,233,24,2425,44,119,1634,-1515
104,250,25,2425,44,729,724,5
104,257,26,2425,44,1100,444,656
104,261,27,2425,44,1586,454,1132
104,271,28,2425,44,575,851,-276
104,283,29,2425,44,710,604,106
104,299,30,2425,44,1497,1244,253
104,302,31,2425,44,287,1423,-1136
104,311,32,2425,44,212,895,-683
104,322,33,2425,44,626,723,-97
104,338,34,2425,44,318,826,-508
104,343,35,2425,44,351,449,-98
104,353,36,2425,44,763,578,185
104,363,37,2425,44,219,501,-282
104,380,38,2425,44,195,570,-375
105,8,1,2425,45,0,0,0
105,16,2,2425,45,269,888,-619
105,22,3,2425,45,3844,1435,2409
105,37,4,2425,45,259,3016,-2757
105,49,5,2425,45,83,772,-689
105,53,6,2425,44,591,903,-312
105,63,7,2425,44,322,882,-560
105,75,8,2425,44,153,487,-334
105,83,9,2425,44,215,344,-129
105,92,10,2425,44,705,358,347
105,101,11,2425,44,675,442,233
105,114,12,2425,44,323,680,-357
105,121,13,2425,44,115,444,-329
105,132,14,2425,43,113,362,-249
105,142,15,2425,43,216,321,-105
105,154,16,2425,43,135,446,-311
105,162,17,2425,43,856,284,572
105,173,18,2425,43,35,1082,-1047
105,182,19,2425,43,270,340,-70
105,198,20,2425,43,1267,472,795
105,202,21,2425,43,1566,772,794
105,212,22,2425,43,2200,629,1571
105,224,23,2425,43,3352,1233,2119
105,233,24,2425,43,1182,2238,-1056
105,250,25,2425,43,0,2506,-2506
105,257,26,2425,43,0,928,-928
105,261,27,2425,43,0,681,-681
105,271,28,2425,43,0,556,-556
105,283,29,2425,43,0,365,-365
105,299,30,2425,43,0,269,-269
105,302,31,2425,43,0,143,-143
105,311,32,2425,43,0,127,-127
105,322,33,2425,43,0,138,-138
105,338,34,2425,43,0,85,-85
105,343,35,2425,43,0,70,-70
105,353,36,2425,43,0,64,-64
105,363,37,2425,43,0,41,-41
105,380,38,2425,43,0,53,-53
106,8,1,2425,55,0,0,0
106,16,2,2425,55,374,981,-607
106,22,3,2425,55,544,1115,-571
106,37,4,2425,55,795,1159,-364
106,49,5,2425,54,11999,2790,9209
106,53,6,2425,54,5966,6149,-183
106,63,7,2425,54,871,3725,-2854
106,75,8,2425,53,403,2447,-2044
106,83,9,2425,53,1060,1428,-368
106,92,10,2425,52,276,2012,-1736
106,101,11,2425,52,289,1300,-1011
106,114,12,2425,51,249,1090,-841
106,121,13,2425,51,155,599,-444
106,132,14,2425,51,29518,2167,27351
106,142,15,2425,51,18118,4539,13579
106,154,16,2425,51,35567,9678,25889
106,162,17,2425,51,19062,11186,7876
106,173,18,2425,51,19748,16902,2846
106,182,19,2425,51,20480,12817,7663
106,198,20,2425,51,10933,17601,-6668
106,202,21,2425,51,11550,13341,-1791
106,212,22,2425,51,2020,14652,-12632
106,224,23,2425,51,2291,12413,-10122
106,233,24,2425,51,8748,8289,459
106,250,25,2425,51,5465,7885,-2420
106,257,26,2425,51,96198,3468,92730
106,261,27,2425,51,18738,16527,2211
106,271,28,2425,51,5154,18912,-13758
106,283,29,2425,51,4654,10769,-6115
106,299,30,2425,51,2354,27197,-24843
106,302,31,2425,51,869,16951,-16082
106,311,32,2425,51,799,15899,-15100
106,322,33,2425,51,2670,11309,-8639
106,338,34,2425,51,1447,5756,-4309
106,343,35,2425,51,8566,3627,4939
106,353,36,2425,52,193002,4213,188789
106,363,37,2425,52,135072,9197,125875
106,380,38,2425,53,31164,54196,-23032
107,8,1,2425,60,0,0,0
107,16,2,2425,60,77,955,-878
107,22,3,2425,59,95,480,-385
107,37,4,2425,59,105,354,-249
107,49,5,2425,59,66,112,-46
107,53,6,2425,59,94,122,-28
107,63,7,2425,59,82,112,-30
107,75,8,2425,59,99,106,-7
107,83,9,2425,59,58,88,-30
107,92,10,2425,59,53,95,-42
107,101,11,2425,59,74,57,17
107,353,36,2425,59,346,64,282
107,363,37,2425,59,204,84,120
107,380,38,2425,59,340,136,204
108,8,1,2425,75,0,0,0
108,16,2,2425,74,19997,302798,-282801
108,22,3,2425,73,23379,231301,-207922
108,37,4,2425,73,0,190136,-190136
108,49,5,2425,73,0,31395,-31395
108,53,6,2425,73,0,14766,-14766
108,63,7,2425,73,0,10084,-10084
108,75,8,2425,73,0,5308,-5308
108,83,9,2425,73,0,2313,-2313
108,92,10,2425,73,0,2360,-2360
108,101,11,2425,73,0,1786,-1786
108,114,12,2425,73,0,1717,-1717
108,121,13,2425,73,0,988,-988
108,132,14,2425,73,0,927,-927
108,142,15,2425,73,0,897,-897
108,154,16,2425,73,0,1039,-1039
108,162,17,2425,73,0,765,-765
108,173,18,2425,73,0,949,-949
108,182,19,2425,73,0,678,-678
108,198,20,2425,73,0,813,-813
108,202,21,2425,73,0,883,-883
108,212,22,2425,73,0,416,-416
108,224,23,2425,73,0,635,-635
108,233,24,2425,73,0,513,-513
108,250,25,2425,73,0,549,-549
108,257,26,2425,73,0,261,-261
108,261,27,2425,73,0,221,-221
108,271,28,2425,73,0,276,-276
108,283,29,2425,73,0,162,-162
108,299,30,2425,73,0,223,-223
108,302,31,2425,73,0,73,-73
108,311,32,2425,73,0,115,-115
108,322,33,2425,73,0,137,-137
108,338,34,2425,73,0,95,-95
108,343,35,2425,73,0,58,-58
108,353,36,2425,73,0,76,-76
108,363,37,2425,73,0,52,-52
108,380,38,2425,73,0,99,-99
109,8,1,2425,40,0,0,0
109,16,2,2425,40,11418,7453,3965
109,22,3,2425,40,39613,22705,16908
109,37,4,2425,40,20372,41288,-20916
109,49,5,2425,40,5398,11613,-6215
109,53,6,2425,40,47351,72196,-24845
109,63,7,2425,40,8720,17916,-9196
109,75,8,2425,40,6845,10896,-4051
109,83,9,2425,40,3055,8190,-5135
109,92,10,2425,40,1594,9538,-7944
109,101,11,2425,40,1363,6924,-5561
109,114,12,2425,40,958,20410,-19452
109,121,13,2425,40,824,6580,-5756
109,132,14,2425,40,687,6590,-5903
109,142,15,2425,40,1037,6273,-5236
109,154,16,2425,39,6416,6051,365
109,162,17,2425,39,25106,5003,20103
109,173,18,2425,39,34728,8785,25943
109,182,19,2425,39,61084,10421,50663
109,198,20,2425,39,65094,22025,43069
109,202,21,2425,39,38577,19647,18930
109,212,22,2425,39,11667,12078,-411
109,224,23,2425,39,9945,13287,-3342
109,233,24,2425,39,7562,11257,-3695
109,250,25,2425,39,14814,7156,7658
109,257,26,2425,39,5895,7227,-1332
109,261,27,2425,39,5732,8131,-2399
109,271,28,2425,39,6302,8619,-2317
109,283,29,2425,39,3816,15531,-11715
109,299,30,2425,39,12724,51115,-38391
109,302,31,2425,39,5018,25679,-20661
109,311,32,2425,39,4424,13106,-8682
109,322,33,2425,39,4894,14578,-9684
109,338,34,2425,39,1582,12425,-10843
109,343,35,2425,39,1409,10476,-9067
109,353,36,2425,39,501,13168,-12667
109,363,37,2425,39,256,8564,-8308
109,380,38,2425,39,382,11423,-11041
110,8,1,2425,60,0,0,0
110,16,2,2425,60,135516,30661,104855
110,22,3,2425,61,368334,97256,271078
110,37,4,2425,61,223277,194084,29193
110,49,5,2425,61,81784,356745,-274961
110,53,6,2425,60,1851,210118,-208267
110,63,7,2425,59,1118,76707,-75589
110,75,8,2425,59,2484,32616,-30132
110,83,9,2425,59,121111,8318,112793
110,92,10,2425,60,279435,20351,259084
110,101,11,2425,60,148521,32563,115958
110,114,12,2425,61,275724,61943,213781
110,121,13,2425,61,106630,62442,44188
110,132,14,2425,62,141044,72872,68172
110,142,15,2425,62,114561,81478,33083
110,154,16,2425,62,130103,89469,40634
110,162,17,2425,63,177534,52285,125249
110,173,18,2425,63,75445,217003,-141558
110,182,19,2425,62,58776,151481,-92705
110,198,20,2425,62,158522,117978,40544
110,202,21,2425,62,117794,112249,5545
110,212,22,2425,62,114276,85212,29064
110,224,23,2425,63,190510,97380,93130
110,233,24,2425,63,179975,153231,26744
110,250,25,2425,63,204811,112789,92022
110,257,26,2425,63,267169,87843,179326
110,261,27,2425,64,110208,54598,55610
110,271,28,2425,65,361735,66226,295509
110,283,29,2425,65,211540,81511,130029
110,299,30,2425,66,88890,344584,-255694
110,302,31,2425,66,60482,149375,-88893
110,311,32,2425,65,19576,209723,-190147
110,322,33,2425,65,60981,97044,-36063
110,338,34,2425,66,258454,39204,219250
110,343,35,2425,66,281485,32903,248582
110,353,36,2425,68,623660,17012,606648
110,363,37,2425,68,150231,84906,65325
110,380,38,2425,69,282915,70561,212354
111,8,1,2425,45,0,0,0
111,16,2,2425,45,12619,25077,-12458
111,22,3,2425,45,19945,38812,-18867
111,37,4,2425,45,22222,40462,-18240
111,49,5,2425,45,6806,16228,-9422
111,53,6,2425,45,7922,20436,-12514
111,63,7,2425,44,61546,21290,40256
111,75,8,2425,44,48195,20939,27256
111,83,9,2425,44,31254,16660,14594
111,92,10,2425,44,41248,22341,18907
111,101,11,2425,44,28142,24678,3464
111,114,12,2425,44,33482,26069,7413
111,121,13,2425,44,22953,23671,-718
111,132,14,2425,44,28990,23689,5301
111,142,15,2425,44,29236,21790,7446
111,154,16,2425,44,31986,23611,8375
111,162,17,2425,44,21203,24139,-2936
111,173,18,2425,44,22394,30791,-8397
111,182,19,2425,44,16446,24720,-8274
111,198,20,2425,44,22674,26974,-4300
111,202,21,2425,44,16082,26180,-10098
111,212,22,2425,44,4683,19519,-14836
111,224,23,2425,44,7216,18361,-11145
111,233,24,2425,44,8222,13617,-5395
111,250,25,2425,44,3246,16879,-13633
111,257,26,2425,44,1667,10975,-9308
111,261,27,2425,44,1654,9037,-7383
111,271,28,2425,44,1400,9767,-8367
111,283,29,2425,44,930,10120,-9190
111,299,30,2425,44,1114,11432,-10318
111,302,31,2425,44,609,7382,-6773
111,311,32,2425,43,5979,7009,-1030
111,322,33,2425,43,9833,7289,2544
111,338,34,2425,43,4299,5651,-1352
111,343,35,2425,43,4174,3946,228
111,353,36,2425,43,8086,5101,2985
111,363,37,2425,43,3987,3872,115
111,380,38,2425,43,10163,6544,3619
112,8,1,2425,45,0,0,0
112,16,2,2425,45,0,2084,-2084
112,22,3,2425,45,0,722,-722
112,37,4,2425,45,0,417,-417
112,49,5,2425,45,0,165,-165
112,53,6,2425,45,0,180,-180
112,63,7,2425,45,0,103,-103
112,75,8,2425,45,0,62,-62
112,83,9,2425,45,0,50,-50
112,92,10,2425,45,0,59,-59
112,101,11,2425,45,0,33,-33
112,114,12,2425,45,0,39,-39
112,121,13,2425,45,0,15,-15
112,132,14,2425,45,0,22,-22
112,142,15,2425,45,0,24,-24
112,154,16,2425,45,0,20,-20
112,162,17,2425,45,0,13,-13
112,173,18,2425,45,0,23,-23
112,182,19,2425,45,0,16,-16
112,198,20,2425,45,0,16,-16
112,202,21,2425,45,0,12,-12
112,212,22,2425,45,0,8,-8
112,224,23,2425,45,0,10,-10
112,233,24,2425,45,0,3,-3
112,250,25,2425,45,0,5,-5
112,257,26,2425,45,0,5,-5
112,261,27,2425,45,0,4,-4
112,271,28,2425,45,0,7,-7
112,283,29,2425,45,0,3,-3
112,299,30,2425,45,0,8,-8
112,302,31,2425,45,0,2,-2
112,311,32,2425,45,0,1,-1
112,322,33,2425,45,0,6,-6
112,338,34,2425,45,0,1,-1
112,343,35,2425,45,0,4,-4
112,353,36,2425,45,0,1,-1
112,363,37,2425,45,0,1,-1
112,380,38,2425,45,0,0,0
113,3,1,2425,55,0,0,0
113,13,2,2425,55,28196,8103,20093
113,21,3,2425,55,33475,21570,11905
113,33,4,2425,55,27664,22895,4769
113,42,5,2425,55,6273,15898,-9625
113,54,6,2425,55,3461,18001,-14540
113,64,7,2425,55,642,22361,-21719
113,76,8,2425,54,560,10114,-9554
113,84,9,2425,54,920,3338,-2418
113,94,10,2425,54,1227,4477,-3250
113,102,11,2425,53,759,2999,-2240
113,113,12,2425,53,1786,2145,-359
113,122,13,2425,53,1404,1913,-509
113,135,14,2425,53,652,2466,-1814
113,147,15,2425,53,770,1729,-959
113,153,16,2425,52,844,2046,-1202
113,170,17,2425,52,444,1718,-1274
113,173,18,2425,52,356,1824,-1468
113,181,19,2425,52,339,1223,-884
113,193,20,2425,52,1654,1180,474
113,204,21,2425,52,2089,1346,743
113,217,22,2425,52,564,1307,-743
113,223,23,2425,52,756,1457,-701
113,239,24,2425,52,510,1325,-815
113,242,25,2425,51,292,1122,-830
113,260,26,2425,51,582,600,-18
113,262,27,2425,51,249,630,-381
113,272,28,2425,51,250,630,-380
113,288,29,2425,51,187,357,-170
113,293,30,2425,51,272,413,-141
113,303,31,2425,51,377,306,71
113,313,32,2425,51,990,405,585
113,322,33,2425,51,702,845,-143
113,333,34,2425,51,385,532,-147
113,344,35,2425,51,145,341,-196
113,360,36,2425,51,606,309,297
113,364,37,2425,51,157,414,-257
113,379,38,2425,51,405,287,118
114,3,1,2425,45,0,0,0
114,13,2,2425,45,0,173,-173
114,21,3,2425,45,0,109,-109
114,33,4,2425,45,0,70,-70
114,42,5,2425,45,0,27,-27
114,54,6,2425,45,0,21,-21
114,64,7,2425,45,0,23,-23
114,76,8,2425,45,0,19,-19
114,84,9,2425,45,0,11,-11
114,94,10,2425,45,0,11,-11
114,102,11,2425,45,0,12,-12
114,113,12,2425,45,0,5,-5
114,122,13,2425,45,0,6,-6
114,135,14,2425,45,0,1,-1
114,147,15,2425,45,0,3,-3
114,153,16,2425,45,0,8,-8
114,170,17,2425,45,0,4,-4
114,173,18,2425,45,0,5,-5
114,181,19,2425,45,0,5,-5
114,193,20,2425,45,0,2,-2
114,204,21,2425,45,0,4,-4
114,217,22,2425,45,0,1,-1
114,223,23,2425,45,0,2,-2
114,239,24,2425,45,0,0,0
114,242,25,2425,45,0,5,-5
114,260,26,2425,45,0,2,-2
114,262,27,2425,45,0,1,-1
114,272,28,2425,45,0,4,-4
114,288,29,2425,45,0,0,0
114,293,30,2425,45,0,1,-1
114,303,31,2425,45,0,1,-1
114,313,32,2425,45,0,4,-4
114,322,33,2425,45,0,1,-1
114,333,34,2425,45,0,0,0
114,344,35,2425,45,0,0,0
114,360,36,2425,45,0,0,0
114,364,37,2425,45,0,1,-1
114,379,38,2425,45,0,1,-1
115,3,1,2425,50,0,0,0
115,13,2,2425,50,293,785,-492
115,21,3,2425,50,463,693,-230
115,33,4,2425,50,1797,825,972
115,42,5,2425,50,1982,588,1394
115,54,6,2425,50,947,1182,-235
115,64,7,2425,50,21610,2788,18822
115,76,8,2425,50,6588,5978,610
115,84,9,2425,50,5293,2415,2878
115,94,10,2425,50,4498,4456,42
115,102,11,2425,50,776,5082,-4306
115,113,12,2425,50,3607,3686,-79
115,122,13,2425,50,224,6993,-6769
115,135,14,2425,50,586,2258,-1672
115,147,15,2425,50,3150,1084,2066
115,153,16,2425,50,1587,2222,-635
115,170,17,2425,50,938,1967,-1029
115,173,18,2425,50,692,2049,-1357
115,181,19,2425,50,596,1373,-777
115,193,20,2425,50,833,1693,-860
115,204,21,2425,50,2012,1422,590
115,217,22,2425,50,523,1287,-764
115,223,23,2425,50,1225,1280,-55
115,239,24,2425,50,746,1493,-747
115,242,25,2425,50,217,1814,-1597
115,260,26,2425,50,872,553,319
115,262,27,2425,50,616,554,62
115,272,28,2425,50,755,663,92
115,288,29,2425,50,474,623,-149
115,293,30,2425,50,587,679,-92
115,303,31,2425,50,333,507,-174
115,313,32,2425,50,958,499,459
115,322,33,2425,50,351,944,-593
115,333,34,2425,50,451,485,-34
115,344,35,2425,50,1182,352,830
115,360,36,2425,50,1829,582,1247
115,364,37,2425,50,620,932,-312
115,379,38,2425,50,780,658,122
116,3,1,2425,40,0,0,0
116,13,2,2425,40,34238,291521,-257283
116,21,3,2425,40,16,556834,-556818
116,33,4,2425,40,0,345115,-345115
116,42,5,2425,40,0,122963,-122963
