element,name,target_gw,target_minutes,target_points
387,Dominik Szoboszlai,8,90,4.0
387,Dominik Szoboszlai,9,90,10.0
387,Dominik Szoboszlai,10,90,2.0
387,Dominik Szoboszlai,11,90,1.0
387,Dominik Szoboszlai,12,90,2.0
387,Dominik Szoboszlai,13,90,3.0
387,Dominik Szoboszlai,14,90,2.0
387,Dominik Szoboszlai,15,90,8.0
387,Dominik Szoboszlai,16,82,3.0
387,Dominik Szoboszlai,17,90,1.0
387,Dominik Szoboszlai,19,90,3.0
387,Dominik Szoboszlai,20,90,2.0
387,Dominik Szoboszlai,21,90,3.0
387,Dominik Szoboszlai,22,90,0.0
387,Dominik Szoboszlai,23,90,13.0
387,Dominik Szoboszlai,24,90,5.0
387,Dominik Szoboszlai,25,90,8.0
387,Dominik Szoboszlai,27,90,3.0
387,Dominik Szoboszlai,28,90,4.0
387,Dominik Szoboszlai,29,90,5.0
388,Curtis Jones,6,25,1.0
388,Curtis Jones,7,34,1.0
388,Curtis Jones,8,28,1.0
388,Curtis Jones,9,69,2.0
388,Curtis Jones,11,16,0.0
388,Curtis Jones,12,77,2.0
388,Curtis Jones,13,15,1.0
388,Curtis Jones,14,25,1.0
388,Curtis Jones,15,90,2.0
388,Curtis Jones,16,90,3.0
388,Curtis Jones,17,90,2.0
388,Curtis Jones,18,90,5.0
388,Curtis Jones,19,65,3.0
388,Curtis Jones,20,84,2.0
388,Curtis Jones,22,86,5.0
388,Curtis Jones,23,31,1.0
388,Curtis Jones,24,6,1.0
388,Curtis Jones,25,5,1.0
388,Curtis Jones,26,15,1.0
388,Curtis Jones,27,82,3.0
388,Curtis Jones,29,45,1.0
389,Harvey Elliott,6,45,1.0
389,Harvey Elliott,24,13,1.0
390,Ryan Gravenberch,6,90,8.0
390,Ryan Gravenberch,7,90,2.0
390,Ryan Gravenberch,8,61,2.0
390,Ryan Gravenberch,10,90,11.0
390,Ryan Gravenberch,11,90,2.0
390,Ryan Gravenberch,12,90,1.0
390,Ryan Gravenberch,13,90,3.0
390,Ryan Gravenberch,14,90,5.0
390,Ryan Gravenberch,15,90,5.0
390,Ryan Gravenberch,16,90,5.0
390,Ryan Gravenberch,17,90,2.0
390,Ryan Gravenberch,18,90,11.0
390,Ryan Gravenberch,19,90,5.0
390,Ryan Gravenberch,20,90,2.0
390,Ryan Gravenberch,21,90,3.0
390,Ryan Gravenberch,22,77,2.0
390,Ryan Gravenberch,23,90,1.0
390,Ryan Gravenberch,24,90,4.0
390,Ryan Gravenberch,25,90,5.0
390,Ryan Gravenberch,26,90,5.0
390,Ryan Gravenberch,27,90,3.0
390,Ryan Gravenberch,28,85,5.0
390,Ryan Gravenberch,29,45,0.0
391,Ben Gannon-Doak,6,17,1.0
391,Ben Gannon-Doak,7,12,4.0
391,Ben Gannon-Doak,8,14,1.0
391,Ben Gannon-Doak,10,10,1.0
392,Endo Wataru,7,4,1.0
392,Endo Wataru,15,7,1.0
392,Endo Wataru,23,56,1.0
392,Endo Wataru,24,3,1.0
392,Endo Wataru,26,68,3.0
396,Trey Nyoni,17,1,1.0
396,Trey Nyoni,18,1,1.0
396,Trey Nyoni,28,4,1.0
400,Stefan Ortega Moreno,25,90,1.0
400,Stefan Ortega Moreno,26,90,7.0
400,Stefan Ortega Moreno,27,90,3.0
402,Rayan Aït-Nouri,10,1,1.0
402,Rayan Aït-Nouri,16,1,1.0
402,Rayan Aït-Nouri,22,10,1.0
402,Rayan Aït-Nouri,24,69,2.0
402,Rayan Aït-Nouri,25,90,2.0
402,Rayan Aït-Nouri,26,90,9.0
402,Rayan Aït-Nouri,27,90,2.0
402,Rayan Aït-Nouri,28,90,11.0
402,Rayan Aït-Nouri,29,76,4.0
403,Joško Gvardiol,6,69,2.0
403,Joško Gvardiol,7,90,12.0
403,Joško Gvardiol,9,90,2.0
403,Joško Gvardiol,10,90,2.0
403,Joško Gvardiol,11,90,6.0
403,Joško Gvardiol,12,90,1.0
403,Joško Gvardiol,13,90,6.0
403,Joško Gvardiol,14,90,0.0
403,Joško Gvardiol,15,69,12.0
403,Joško Gvardiol,16,90,8.0
403,Joško Gvardiol,17,90,6.0
403,Joško Gvardiol,18,90,8.0
403,Joško Gvardiol,19,33,1.0
403,Joško Gvardiol,20,50,1.0
405,Nathan Aké,6,20,1.0
405,Nathan Aké,8,90,6.0
405,Nathan Aké,14,1,1.0
405,Nathan Aké,15,20,1.0
405,Nathan Aké,18,1,1.0
405,Nathan Aké,19,90,8.0
405,Nathan Aké,20,9,1.0
405,Nathan Aké,21,72,2.0
405,Nathan Aké,22,90,1.0
405,Nathan Aké,25,1,1.0
405,Nathan Aké,28,2,1.0
406,Abdukodir Khusanov,17,23,1.0
406,Abdukodir Khusanov,20,39,1.0
406,Abdukodir Khusanov,21,90,2.0
406,Abdukodir Khusanov,22,90,3.0
406,Abdukodir Khusanov,23,90,6.0
406,Abdukodir Khusanov,24,90,0.0
406,Abdukodir Khusanov,25,60,6.0
406,Abdukodir Khusanov,26,30,1.0
406,Abdukodir Khusanov,27,45,1.0
406,Abdukodir Khusanov,29,13,1.0
407,Matheus Nunes,6,90,12.0
407,Matheus Nunes,7,90,5.0
407,Matheus Nunes,8,90,7.0
407,Matheus Nunes,9,90,2.0
407,Matheus Nunes,10,90,2.0
407,Matheus Nunes,11,90,13.0
407,Matheus Nunes,12,90,1.0
407,Matheus Nunes,13,90,3.0
407,Matheus Nunes,14,90,2.0
407,Matheus Nunes,15,90,6.0
407,Matheus Nunes,16,90,11.0
407,Matheus Nunes,17,90,8.0
407,Matheus Nunes,18,90,4.0
407,Matheus Nunes,19,90,11.0
407,Matheus Nunes,20,90,1.0
407,Matheus Nunes,21,72,2.0
407,Matheus Nunes,23,90,11.0
407,Matheus Nunes,24,90,1.0
407,Matheus Nunes,25,90,5.0
407,Matheus Nunes,26,59,4.0
407,Matheus Nunes,27,90,2.0
407,Matheus Nunes,28,90,8.0
407,Matheus Nunes,29,90,1.0
408,Rúben dos Santos Gato Alves Dias,6,90,2.0
408,Rúben dos Santos Gato Alves Dias,7,90,9.0
408,Rúben dos Santos Gato Alves Dias,8,90,6.0
408,Rúben dos Santos Gato Alves Dias,9,90,4.0
408,Rúben dos Santos Gato Alves Dias,10,90,2.0
408,Rúben dos Santos Gato Alves Dias,11,90,6.0
408,Rúben dos Santos Gato Alves Dias,12,90,7.0
408,Rúben dos Santos Gato Alves Dias,13,90,1.0
408,Rúben dos Santos Gato Alves Dias,14,90,0.0
408,Rúben dos Santos Gato Alves Dias,15,90,14.0
408,Rúben dos Santos Gato Alves Dias,16,90,8.0
408,Rúben dos Santos Gato Alves Dias,17,90,6.0
408,Rúben dos Santos Gato Alves Dias,18,90,3.0
408,Rúben dos Santos Gato Alves Dias,19,90,6.0
408,Rúben dos Santos Gato Alves Dias,20,80,5.0
408,Rúben dos Santos Gato Alves Dias,25,29,1.0
408,Rúben dos Santos Gato Alves Dias,26,90,6.0
408,Rúben dos Santos Gato Alves Dias,27,45,0.0
408,Rúben dos Santos Gato Alves Dias,28,90,9.0
408,Rúben dos Santos Gato Alves Dias,29,90,1.0
409,John Stones,9,60,2.0
409,John Stones,13,1,1.0
409,John Stones,14,26,0.0
410,Rico Lewis,6,7,1.0
410,Rico Lewis,8,5,1.0
410,Rico Lewis,15,8,1.0
410,Rico Lewis,16,1,1.0
410,Rico Lewis,17,23,1.0
410,Rico Lewis,21,17,1.0
410,Rico Lewis,22,90,0.0
411,Nico O'Reilly,6,82,2.0
411,Nico O'Reilly,7,90,5.0
411,Nico O'Reilly,8,84,11.0
411,Nico O'Reilly,9,29,1.0
411,Nico O'Reilly,10,90,8.0
411,Nico O'Reilly,11,90,11.0
411,Nico O'Reilly,12,90,1.0
411,Nico O'Reilly,13,90,4.0
411,Nico O'Reilly,14,90,0.0
411,Nico O'Reilly,15,90,6.0
411,Nico O'Reilly,16,90,6.0
411,Nico O'Reilly,17,90,6.0
411,Nico O'Reilly,18,90,1.0
411,Nico O'Reilly,19,56,1.0
411,Nico O'Reilly,20,90,2.0
411,Nico O'Reilly,21,17,1.0
411,Nico O'Reilly,22,45,-1.0
411,Nico O'Reilly,23,90,6.0
411,Nico O'Reilly,24,90,1.0
411,Nico O'Reilly,25,90,2.0
411,Nico O'Reilly,26,90,13.0
411,Nico O'Reilly,27,90,17.0
411,Nico O'Reilly,28,69,6.0
413,Omar Marmoush,9,6,1.0
413,Omar Marmoush,10,8,1.0
413,Omar Marmoush,11,16,1.0
413,Omar Marmoush,12,3,1.0
413,Omar Marmoush,13,1,1.0
413,Omar Marmoush,15,21,1.0
413,Omar Marmoush,16,1,1.0
413,Omar Marmoush,23,73,10.0
413,Omar Marmoush,24,1,1.0
413,Omar Marmoush,25,60,2.0
413,Omar Marmoush,26,45,1.0
413,Omar Marmoush,27,57,4.0
413,Omar Marmoush,28,67,3.0
414,Phil Foden,6,90,1.0
414,Phil Foden,7,90,3.0
414,Phil Foden,8,90,3.0
414,Phil Foden,9,90,1.0
414,Phil Foden,10,89,4.0
414,Phil Foden,11,90,3.0
414,Phil Foden,12,86,2.0
414,Phil Foden,13,90,15.0
414,Phil Foden,14,90,17.0
414,Phil Foden,15,68,12.0
414,Phil Foden,16,90,11.0
414,Phil Foden,17,90,3.0
414,Phil Foden,18,90,2.0
414,Phil Foden,19,90,3.0
414,Phil Foden,20,90,2.0
414,Phil Foden,21,72,2.0
414,Phil Foden,22,45,1.0
414,Phil Foden,23,29,1.0
414,Phil Foden,24,2,1.0
414,Phil Foden,26,70,5.0
414,Phil Foden,27,3,1.0
414,Phil Foden,29,76,2.0
415,Sávio Moreira de Oliveira,6,61,2.0
415,Sávio Moreira de Oliveira,7,90,3.0
415,Sávio Moreira de Oliveira,8,84,6.0
415,Sávio Moreira de Oliveira,9,83,1.0
415,Sávio Moreira de Oliveira,10,17,1.0
415,Sávio Moreira de Oliveira,11,37,1.0
415,Sávio Moreira de Oliveira,12,14,1.0
415,Sávio Moreira de Oliveira,14,26,1.0
415,Sávio Moreira de Oliveira,15,8,1.0
415,Sávio Moreira de Oliveira,16,5,4.0
415,Sávio Moreira de Oliveira,17,23,1.0
415,Sávio Moreira de Oliveira,18,17,1.0
415,Sávio Moreira de Oliveira,19,50,1.0
415,Sávio Moreira de Oliveira,28,22,0.0
415,Sávio Moreira de Oliveira,29,8,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,6,7,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,7,14,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,8,31,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,9,60,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,10,89,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,11,90,5.0
416,Bernardo Mota Veiga de Carvalho e Silva,12,76,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,13,88,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,14,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,15,81,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,16,90,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,17,74,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,18,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,19,84,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,20,90,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,21,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,22,79,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,23,90,6.0
416,Bernardo Mota Veiga de Carvalho e Silva,24,87,5.0
416,Bernardo Mota Veiga de Carvalho e Silva,25,90,7.0
416,Bernardo Mota Veiga de Carvalho e Silva,26,59,0.0
416,Bernardo Mota Veiga de Carvalho e Silva,27,90,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,28,90,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,29,90,2.0
417,Rayan Cherki,8,5,1.0
417,Rayan Cherki,9,14,1.0
417,Rayan Cherki,10,72,10.0
417,Rayan Cherki,11,52,1.0
417,Rayan Cherki,12,76,7.0
417,Rayan Cherki,13,15,4.0
417,Rayan Cherki,14,8,0.0
417,Rayan Cherki,15,81,12.0
417,Rayan Cherki,16,90,6.0
417,Rayan Cherki,17,66,4.0
417,Rayan Cherki,18,88,13.0
417,Rayan Cherki,19,90,5.0
417,Rayan Cherki,20,90,4.0
417,Rayan Cherki,21,17,1.0
417,Rayan Cherki,22,45,1.0
417,Rayan Cherki,23,72,3.0
417,Rayan Cherki,24,68,8.0
417,Rayan Cherki,25,29,1.0
417,Rayan Cherki,26,19,1.0
417,Rayan Cherki,27,32,1.0
417,Rayan Cherki,28,87,3.0
417,Rayan Cherki,29,81,5.0
418,Jérémy Doku,6,90,10.0
418,Jérémy Doku,7,14,1.0
418,Jérémy Doku,8,58,1.0
418,Jérémy Doku,9,29,1.0
418,Jérémy Doku,10,72,2.0
418,Jérémy Doku,11,73,11.0
418,Jérémy Doku,12,75,2.0
418,Jérémy Doku,13,90,2.0
418,Jérémy Doku,14,63,8.0
418,Jérémy Doku,15,90,3.0
418,Jérémy Doku,19,39,1.0
418,Jérémy Doku,20,20,1.0
418,Jérémy Doku,21,90,8.0
418,Jérémy Doku,22,79,2.0
418,Jérémy Doku,23,16,1.0
418,Jérémy Doku,29,13,1.0
419,Jack Grealish,6,90,2.0
419,Jack Grealish,7,90,10.0
419,Jack Grealish,9,90,1.0
419,Jack Grealish,10,90,2.0
419,Jack Grealish,11,90,3.0
419,Jack Grealish,12,87,3.0
419,Jack Grealish,13,79,2.0
419,Jack Grealish,14,90,11.0
419,Jack Grealish,15,85,3.0
419,Jack Grealish,16,83,2.0
419,Jack Grealish,17,90,2.0
419,Jack Grealish,19,18,1.0
419,Jack Grealish,20,90,10.0
419,Jack Grealish,21,89,-1.0
419,Jack Grealish,22,90,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,7,21,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,10,1,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,19,45,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,20,90,5.0
421,Rodrigo 'Rodri' Hernandez Cascante,21,26,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,22,90,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,23,90,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,24,90,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,25,90,4.0
421,Rodrigo 'Rodri' Hernandez Cascante,26,70,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,27,90,6.0
421,Rodrigo 'Rodri' Hernandez Cascante,28,90,3.0
421,Rodrigo 'Rodri' Hernandez Cascante,29,90,9.0
422,Mateo Kovačić,8,4,1.0
423,Nico González Iglesias,6,90,2.0
423,Nico González Iglesias,7,68,3.0
423,Nico González Iglesias,8,85,5.0
423,Nico González Iglesias,9,29,0.0
423,Nico González Iglesias,10,90,4.0
423,Nico González Iglesias,11,90,8.0
423,Nico González Iglesias,12,90,2.0
423,Nico González Iglesias,13,90,4.0
423,Nico González Iglesias,14,63,2.0
423,Nico González Iglesias,15,90,3.0
423,Nico González Iglesias,16,90,5.0
423,Nico González Iglesias,17,66,2.0
423,Nico González Iglesias,18,90,4.0
423,Nico González Iglesias,19,45,1.0
423,Nico González Iglesias,21,63,4.0
423,Nico González Iglesias,24,20,0.0
423,Nico González Iglesias,26,19,0.0
424,Oscar Bobb,6,28,1.0
424,Oscar Bobb,7,75,3.0
424,Oscar Bobb,8,31,1.0
424,Oscar Bobb,9,60,2.0
424,Oscar Bobb,12,13,0.0
424,Oscar Bobb,25,7,1.0
424,Oscar Bobb,26,18,1.0
424,Oscar Bobb,27,45,1.0
424,Oscar Bobb,28,74,5.0
424,Oscar Bobb,29,29,1.0
426,James McAtee,6,59,1.0
426,James McAtee,13,5,1.0
426,James McAtee,17,17,1.0
426,James McAtee,20,21,0.0
426,James McAtee,27,1,1.0
427,Tijjani Reijnders,6,82,2.0
427,Tijjani Reijnders,7,75,3.0
427,Tijjani Reijnders,8,58,1.0
427,Tijjani Reijnders,9,75,1.0
427,Tijjani Reijnders,10,17,1.0
427,Tijjani Reijnders,12,13,1.0
427,Tijjani Reijnders,13,74,3.0
427,Tijjani Reijnders,14,81,7.0
427,Tijjani Reijnders,15,21,1.0
427,Tijjani Reijnders,16,84,3.0
427,Tijjani Reijnders,17,66,8.0
427,Tijjani Reijnders,18,72,8.0
427,Tijjani Reijnders,19,5,1.0
427,Tijjani Reijnders,20,69,10.0
427,Tijjani Reijnders,21,90,2.0
427,Tijjani Reijnders,22,10,1.0
427,Tijjani Reijnders,23,60,3.0
427,Tijjani Reijnders,24,21,1.0
427,Tijjani Reijnders,26,30,1.0
427,Tijjani Reijnders,28,20,1.0
430,Erling Haaland,6,90,16.0
430,Erling Haaland,7,90,8.0
430,Erling Haaland,8,90,13.0
430,Erling Haaland,9,90,2.0
430,Erling Haaland,10,81,13.0
430,Erling Haaland,11,90,4.0
430,Erling Haaland,12,90,2.0
430,Erling Haaland,13,90,2.0
430,Erling Haaland,14,90,14.0
430,Erling Haaland,15,68,2.0
430,Erling Haaland,16,90,13.0
430,Erling Haaland,17,90,16.0
430,Erling Haaland,18,90,2.0
430,Erling Haaland,19,90,2.0
430,Erling Haaland,20,90,2.0
430,Erling Haaland,21,90,6.0
430,Erling Haaland,22,79,2.0
430,Erling Haaland,23,17,1.0
430,Erling Haaland,24,90,5.0
430,Erling Haaland,25,90,11.0
430,Erling Haaland,26,45,5.0
430,Erling Haaland,27,90,6.0
430,Erling Haaland,29,90,2.0
431,Altay Bayındır,6,90,2.0
436,Matthijs de Ligt,6,90,3.0
436,Matthijs de Ligt,7,90,8.0
436,Matthijs de Ligt,8,90,2.0
436,Matthijs de Ligt,9,90,1.0
436,Matthijs de Ligt,10,90,1.0
436,Matthijs de Ligt,11,90,9.0
436,Matthijs de Ligt,12,90,2.0
436,Matthijs de Ligt,13,90,2.0
437,Lisandro Martínez,13,8,1.0
437,Lisandro Martínez,14,2,1.0
437,Lisandro Martínez,15,21,1.0
437,Lisandro Martínez,16,21,1.0
437,Lisandro Martínez,17,45,1.0
437,Lisandro Martínez,18,87,10.0
437,Lisandro Martínez,19,90,2.0
437,Lisandro Martínez,20,90,4.0
437,Lisandro Martínez,21,90,1.0
437,Lisandro Martínez,22,90,8.0
437,Lisandro Martínez,23,90,-1.0
437,Lisandro Martínez,24,90,1.0
437,Lisandro Martínez,25,90,7.0
437,Lisandro Martínez,26,90,2.0
438,Noussair Mazraoui,10,13,0.0
438,Noussair Mazraoui,11,57,1.0
438,Noussair Mazraoui,12,45,1.0
438,Noussair Mazraoui,13,36,1.0
438,Noussair Mazraoui,14,90,3.0
438,Noussair Mazraoui,15,68,2.0
438,Noussair Mazraoui,23,2,1.0
438,Noussair Mazraoui,24,4,1.0
438,Noussair Mazraoui,25,3,1.0
438,Noussair Mazraoui,27,12,0.0
438,Noussair Mazraoui,28,66,7.0
438,Noussair Mazraoui,29,84,1.0
440,Diogo Dalot Teixeira,6,90,1.0
440,Diogo Dalot Teixeira,7,63,9.0
440,Diogo Dalot Teixeira,8,90,4.0
440,Diogo Dalot Teixeira,9,90,1.0
440,Diogo Dalot Teixeira,10,67,1.0
440,Diogo Dalot Teixeira,11,10,0.0
440,Diogo Dalot Teixeira,12,32,1.0
440,Diogo Dalot Teixeira,13,90,2.0
440,Diogo Dalot Teixeira,14,67,15.0
440,Diogo Dalot Teixeira,15,83,5.0
440,Diogo Dalot Teixeira,16,90,2.0
440,Diogo Dalot Teixeira,17,90,0.0
440,Diogo Dalot Teixeira,18,90,13.0
440,Diogo Dalot Teixeira,19,90,2.0
440,Diogo Dalot Teixeira,20,90,2.0
440,Diogo Dalot Teixeira,21,90,1.0
440,Diogo Dalot Teixeira,22,90,5.0
440,Diogo Dalot Teixeira,23,90,1.0
440,Diogo Dalot Teixeira,24,85,2.0
440,Diogo Dalot Teixeira,25,90,12.0
440,Diogo Dalot Teixeira,26,81,1.0
440,Diogo Dalot Teixeira,27,90,7.0
440,Diogo Dalot Teixeira,28,90,1.0
440,Diogo Dalot Teixeira,29,29,1.0
441,Patrick Dorgu,6,84,0.0
441,Patrick Dorgu,7,26,1.0
441,Patrick Dorgu,8,31,1.0
441,Patrick Dorgu,9,20,-1.0
441,Patrick Dorgu,10,22,1.0
441,Patrick Dorgu,11,79,5.0
441,Patrick Dorgu,12,57,1.0
441,Patrick Dorgu,13,1,1.0
441,Patrick Dorgu,14,22,1.0
441,Patrick Dorgu,15,6,1.0
441,Patrick Dorgu,16,1,1.0
441,Patrick Dorgu,17,90,5.0
441,Patrick Dorgu,18,90,17.0
441,Patrick Dorgu,19,90,2.0
441,Patrick Dorgu,20,90,1.0
441,Patrick Dorgu,21,90,5.0
441,Patrick Dorgu,22,90,15.0
441,Patrick Dorgu,23,80,8.0
442,Harry Maguire,6,65,1.0
442,Harry Maguire,7,5,1.0
442,Harry Maguire,8,90,11.0
442,Harry Maguire,11,71,6.0
442,Harry Maguire,22,90,6.0
442,Harry Maguire,23,90,3.0
442,Harry Maguire,24,90,2.0
442,Harry Maguire,25,90,6.0
442,Harry Maguire,26,67,2.0
442,Harry Maguire,27,90,7.0
442,Harry Maguire,28,84,2.0
442,Harry Maguire,29,90,1.0
443,Luke Shaw,6,80,1.0
443,Luke Shaw,7,90,6.0
443,Luke Shaw,8,84,2.0
443,Luke Shaw,9,64,9.0
443,Luke Shaw,10,90,1.0
443,Luke Shaw,11,90,1.0
443,Luke Shaw,12,90,2.0
443,Luke Shaw,13,81,1.0
443,Luke Shaw,14,87,1.0
443,Luke Shaw,15,90,2.0
443,Luke Shaw,16,90,0.0
443,Luke Shaw,17,90,3.0
443,Luke Shaw,18,87,5.0
443,Luke Shaw,19,90,2.0
443,Luke Shaw,20,90,2.0
443,Luke Shaw,21,90,1.0
443,Luke Shaw,22,90,5.0
443,Luke Shaw,23,90,1.0
443,Luke Shaw,24,90,1.0
443,Luke Shaw,25,86,6.0
443,Luke Shaw,26,90,2.0
443,Luke Shaw,27,90,6.0
443,Luke Shaw,28,23,1.0
443,Luke Shaw,29,60,1.0
444,Leny Yoro,6,24,1.0
444,Leny Yoro,7,84,6.0
444,Leny Yoro,8,5,1.0
444,Leny Yoro,9,90,1.0
444,Leny Yoro,10,76,1.0
444,Leny Yoro,11,18,0.0
444,Leny Yoro,12,90,2.0
444,Leny Yoro,13,53,1.0
444,Leny Yoro,14,45,1.0
444,Leny Yoro,15,21,1.0
444,Leny Yoro,16,68,1.0
444,Leny Yoro,17,83,1.0
444,Leny Yoro,18,29,1.0
444,Leny Yoro,19,15,1.0
444,Leny Yoro,20,62,2.0
444,Leny Yoro,21,29,1.0
444,Leny Yoro,24,1,1.0
444,Leny Yoro,26,22,1.0
444,Leny Yoro,27,90,6.0
444,Leny Yoro,28,90,2.0
444,Leny Yoro,29,90,1.0
446,Tyler Fredricson,18,2,1.0
447,Ayden Heaven,9,25,3.0
447,Ayden Heaven,14,45,0.0
447,Ayden Heaven,15,68,2.0
447,Ayden Heaven,16,90,2.0
447,Ayden Heaven,17,90,3.0
447,Ayden Heaven,18,90,8.0
447,Ayden Heaven,19,74,2.0
447,Ayden Heaven,20,90,4.0
447,Ayden Heaven,21,60,0.0
447,Ayden Heaven,22,1,1.0
447,Ayden Heaven,27,1,1.0
447,Ayden Heaven,28,5,0.0
448,Tyrell Malacia,18,2,1.0
448,Tyrell Malacia,29,5,1.0
449,Bruno Borges Fernandes,6,90,-1.0
449,Bruno Borges Fernandes,7,90,3.0
449,Bruno Borges Fernandes,8,84,8.0
449,Bruno Borges Fernandes,9,90,4.0
449,Bruno Borges Fernandes,10,90,5.0
449,Bruno Borges Fernandes,11,90,5.0
449,Bruno Borges Fernandes,12,90,2.0
449,Bruno Borges Fernandes,13,90,11.0
449,Bruno Borges Fernandes,14,90,4.0
449,Bruno Borges Fernandes,15,90,18.0
449,Bruno Borges Fernandes,16,90,13.0
449,Bruno Borges Fernandes,17,45,1.0
449,Bruno Borges Fernandes,21,60,7.0
449,Bruno Borges Fernandes,22,90,10.0
449,Bruno Borges Fernandes,23,90,5.0
449,Bruno Borges Fernandes,24,90,10.0
449,Bruno Borges Fernandes,25,90,10.0
449,Bruno Borges Fernandes,26,90,2.0
449,Bruno Borges Fernandes,27,90,2.0
449,Bruno Borges Fernandes,28,90,13.0
449,Bruno Borges Fernandes,29,90,8.0
450,Matheus Santos Carneiro da Cunha,6,90,2.0
450,Matheus Santos Carneiro da Cunha,7,25,1.0
450,Matheus Santos Carneiro da Cunha,8,90,2.0
450,Matheus Santos Carneiro da Cunha,9,81,8.0
450,Matheus Santos Carneiro da Cunha,10,90,4.0
450,Matheus Santos Carneiro da Cunha,11,71,3.0
450,Matheus Santos Carneiro da Cunha,14,76,3.0
450,Matheus Santos Carneiro da Cunha,15,90,5.0
450,Matheus Santos Carneiro da Cunha,16,90,8.0
450,Matheus Santos Carneiro da Cunha,17,90,9.0
450,Matheus Santos Carneiro da Cunha,18,90,2.0
450,Matheus Santos Carneiro da Cunha,19,90,2.0
450,Matheus Santos Carneiro da Cunha,20,90,9.0
450,Matheus Santos Carneiro da Cunha,21,73,2.0
450,Matheus Santos Carneiro da Cunha,22,19,4.0
450,Matheus Santos Carneiro da Cunha,23,21,9.0
450,Matheus Santos Carneiro da Cunha,24,73,9.0
450,Matheus Santos Carneiro da Cunha,25,74,3.0
450,Matheus Santos Carneiro da Cunha,26,68,2.0
450,Matheus Santos Carneiro da Cunha,27,90,3.0
450,Matheus Santos Carneiro da Cunha,28,90,5.0
450,Matheus Santos Carneiro da Cunha,29,90,2.0
452,Amad Diallo,7,90,3.0
452,Amad Diallo,8,58,3.0
452,Amad Diallo,9,69,3.0
452,Amad Diallo,10,90,9.0
452,Amad Diallo,11,90,8.0
452,Amad Diallo,12,90,2.0
452,Amad Diallo,13,90,2.0
452,Amad Diallo,14,90,2.0
452,Amad Diallo,15,90,6.0
452,Amad Diallo,16,90,7.0
452,Amad Diallo,22,90,3.0
452,Amad Diallo,23,87,2.0
452,Amad Diallo,24,90,2.0
452,Amad Diallo,25,90,2.0
452,Amad Diallo,26,90,2.0
452,Amad Diallo,27,57,1.0
452,Amad Diallo,28,15,1.0
452,Amad Diallo,29,14,1.0
453,Alejandro Garnacho Ferreyra,7,74,2.0
453,Alejandro Garnacho Ferreyra,8,45,1.0
453,Alejandro Garnacho Ferreyra,9,57,6.0
453,Alejandro Garnacho Ferreyra,10,65,3.0
453,Alejandro Garnacho Ferreyra,11,90,11.0
453,Alejandro Garnacho Ferreyra,13,45,1.0
453,Alejandro Garnacho Ferreyra,14,29,1.0
453,Alejandro Garnacho Ferreyra,15,76,3.0
453,Alejandro Garnacho Ferreyra,16,64,3.0
453,Alejandro Garnacho Ferreyra,17,90,1.0
453,Alejandro Garnacho Ferreyra,18,68,2.0
453,Alejandro Garnacho Ferreyra,19,45,4.0
453,Alejandro Garnacho Ferreyra,22,56,1.0
453,Alejandro Garnacho Ferreyra,24,45,1.0
453,Alejandro Garnacho Ferreyra,25,29,1.0
453,Alejandro Garnacho Ferreyra,28,4,1.0
453,Alejandro Garnacho Ferreyra,29,90,6.0
455,Mason Mount,6,9,1.0
455,Mason Mount,7,64,10.0
455,Mason Mount,8,60,3.0
455,Mason Mount,11,18,1.0
455,Mason Mount,12,45,1.0
455,Mason Mount,13,90,8.0
455,Mason Mount,14,12,1.0
455,Mason Mount,15,83,7.0
455,Mason Mount,16,68,2.0
455,Mason Mount,17,90,2.0
455,Mason Mount,18,45,1.0
455,Mason Mount,21,29,1.0
455,Mason Mount,22,1,1.0
456,Jadon Sancho,9,44,1.0
